"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","HID Data","Info"
"1989","2.311655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"1991","2.312655","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"1993","2.313655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"1995","2.314655","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"1997","2.315655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"1999","2.316655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2001","2.317655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2003","2.318655","7.3.1","host","USB","72","","0000feff00000000","URB_INTERRUPT in"
"2005","2.319655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2007","2.320655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2009","2.321655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2011","2.322655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2013","2.323655","7.3.1","host","USB","72","","0000ffff01000000","URB_INTERRUPT in"
"2015","2.325656","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2017","2.326657","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2019","2.327655","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2021","2.328655","7.3.1","host","USB","72","","0000000001000000","URB_INTERRUPT in"
"2023","2.330656","7.3.1","host","USB","72","","0000ffff00000000","URB_INTERRUPT in"
"2025","2.333656","7.3.1","host","USB","72","","0000ffff01000000","URB_INTERRUPT in"
"2027","2.358658","7.3.1","host","USB","72","","0000000001000000","URB_INTERRUPT in"
"2029","2.361658","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2031","2.363656","7.3.1","host","USB","72","","0000000001000000","URB_INTERRUPT in"
"2033","2.364657","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"2035","2.366657","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2037","2.367656","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2039","2.369657","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2041","2.370657","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2043","2.371657","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"2045","2.372657","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2047","2.373657","7.3.1","host","USB","72","","0000020001000000","URB_INTERRUPT in"
"2049","2.374657","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2051","2.375657","7.3.1","host","USB","72","","0000020001000000","URB_INTERRUPT in"
"2053","2.376657","7.3.1","host","USB","72","","0000010001000000","URB_INTERRUPT in"
"2055","2.377656","7.3.1","host","USB","72","","0000020001000000","URB_INTERRUPT in"
"2057","2.378657","7.3.1","host","USB","72","","0000020001000000","URB_INTERRUPT in"
"2059","2.379657","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"2061","2.380657","7.3.1","host","USB","72","","0000020002000000","URB_INTERRUPT in"
"2063","2.381657","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"2065","2.382657","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2067","2.383657","7.3.1","host","USB","72","","0000020002000000","URB_INTERRUPT in"
"2069","2.384657","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2071","2.385657","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2073","2.386657","7.3.1","host","USB","72","","0000030002000000","URB_INTERRUPT in"
"2075","2.387657","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2077","2.388657","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2079","2.389657","7.3.1","host","USB","72","","0000020001000000","URB_INTERRUPT in"
"2081","2.390657","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2083","2.391657","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2085","2.392657","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2087","2.393657","7.3.1","host","USB","72","","0000030002000000","URB_INTERRUPT in"
"2089","2.394657","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2091","2.395657","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2093","2.396657","7.3.1","host","USB","72","","0000040002000000","URB_INTERRUPT in"
"2095","2.397657","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2097","2.398657","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2099","2.399658","7.3.1","host","USB","72","","0000040002000000","URB_INTERRUPT in"
"2101","2.400658","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2103","2.401658","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2105","2.402658","7.3.1","host","USB","72","","0000050002000000","URB_INTERRUPT in"
"2107","2.403657","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2109","2.404658","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2111","2.405657","7.3.1","host","USB","72","","0000050002000000","URB_INTERRUPT in"
"2113","2.406658","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2115","2.407658","7.3.1","host","USB","72","","0000050002000000","URB_INTERRUPT in"
"2117","2.408658","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2119","2.409658","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2121","2.410658","7.3.1","host","USB","72","","0000080003000000","URB_INTERRUPT in"
"2123","2.411658","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2125","2.412658","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2127","2.413657","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2129","2.414657","7.3.1","host","USB","72","","0000070002000000","URB_INTERRUPT in"
"2131","2.415657","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2133","2.416657","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2135","2.417657","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2137","2.418657","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2139","2.419657","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2141","2.420657","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2143","2.421657","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2145","2.422657","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2147","2.423657","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2149","2.424659","7.3.1","host","USB","72","","0000070002000000","URB_INTERRUPT in"
"2151","2.425659","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2153","2.426658","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2155","2.427658","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2157","2.428658","7.3.1","host","USB","72","","0000070002000000","URB_INTERRUPT in"
"2159","2.429657","7.3.1","host","USB","72","","0000060002000000","URB_INTERRUPT in"
"2161","2.430658","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2163","2.431657","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2165","2.432657","7.3.1","host","USB","72","","0000070002000000","URB_INTERRUPT in"
"2167","2.433658","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2169","2.434658","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2171","2.435658","7.3.1","host","USB","72","","0000070002000000","URB_INTERRUPT in"
"2173","2.436658","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2175","2.437659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2177","2.438658","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2179","2.439659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2181","2.440658","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2183","2.441658","7.3.1","host","USB","72","","00000b0003000000","URB_INTERRUPT in"
"2185","2.442658","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2187","2.443658","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2189","2.444658","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2191","2.445658","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2193","2.446658","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2195","2.447658","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2197","2.448658","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2199","2.449659","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2201","2.450658","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2203","2.451658","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2205","2.452658","7.3.1","host","USB","72","","00000c0002000000","URB_INTERRUPT in"
"2207","2.453659","7.3.1","host","USB","72","","0000080003000000","URB_INTERRUPT in"
"2209","2.454658","7.3.1","host","USB","72","","0000090001000000","URB_INTERRUPT in"
"2211","2.455659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2213","2.456661","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2215","2.457659","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2217","2.458658","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2219","2.459658","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2221","2.460659","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2223","2.461659","7.3.1","host","USB","72","","0000110003000000","URB_INTERRUPT in"
"2225","2.462659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2227","2.463659","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2229","2.464659","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2231","2.465659","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2233","2.466660","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2235","2.467659","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2237","2.468659","7.3.1","host","USB","72","","00000c0002000000","URB_INTERRUPT in"
"2239","2.469659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2241","2.470659","7.3.1","host","USB","72","","0000090001000000","URB_INTERRUPT in"
"2243","2.471659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2245","2.472659","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2247","2.473659","7.3.1","host","USB","72","","00000c0002000000","URB_INTERRUPT in"
"2249","2.474659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2251","2.475659","7.3.1","host","USB","72","","0000090001000000","URB_INTERRUPT in"
"2253","2.476659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2255","2.477659","7.3.1","host","USB","72","","0000090001000000","URB_INTERRUPT in"
"2257","2.478659","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2259","2.479660","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2261","2.480659","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2263","2.481660","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2265","2.482660","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2267","2.483659","7.3.1","host","USB","72","","00000c0001000000","URB_INTERRUPT in"
"2269","2.484660","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2271","2.485659","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2273","2.486659","7.3.1","host","USB","72","","0000090002000000","URB_INTERRUPT in"
"2275","2.487659","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2277","2.488660","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2279","2.489660","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2281","2.490660","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2283","2.491660","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2285","2.492660","7.3.1","host","USB","72","","00000d0002000000","URB_INTERRUPT in"
"2287","2.493660","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2289","2.494660","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2291","2.495660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2293","2.496659","7.3.1","host","USB","72","","0000090001000000","URB_INTERRUPT in"
"2295","2.497660","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"2297","2.498660","7.3.1","host","USB","72","","0000080002000000","URB_INTERRUPT in"
"2299","2.499660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2301","2.500660","7.3.1","host","USB","72","","00000b0001000000","URB_INTERRUPT in"
"2303","2.501660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2305","2.502660","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2307","2.503660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2309","2.504660","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2311","2.505660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2313","2.506661","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"2315","2.507660","7.3.1","host","USB","72","","00000a0001000000","URB_INTERRUPT in"
"2317","2.508660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2319","2.509660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2321","2.510660","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2323","2.511660","7.3.1","host","USB","72","","0000070000000000","URB_INTERRUPT in"
"2325","2.512660","7.3.1","host","USB","72","","00000a0002000000","URB_INTERRUPT in"
"2327","2.513660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2329","2.514661","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2331","2.515660","7.3.1","host","USB","72","","0000070000000000","URB_INTERRUPT in"
"2333","2.516661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2335","2.517660","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2337","2.518661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2339","2.519661","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2341","2.520660","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2343","2.521661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2345","2.522661","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2347","2.523660","7.3.1","host","USB","72","","0000090000000000","URB_INTERRUPT in"
"2349","2.524665","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2351","2.525663","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2353","2.526661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2355","2.527661","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"2357","2.528661","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"2359","2.529661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2361","2.530661","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2363","2.531661","7.3.1","host","USB","72","","0000090000000000","URB_INTERRUPT in"
"2365","2.532661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2367","2.533662","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2369","2.534661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2371","2.535661","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"2373","2.536661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2375","2.537661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2377","2.538661","7.3.1","host","USB","72","","0000060001000000","URB_INTERRUPT in"
"2379","2.539661","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"2381","2.540661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2383","2.541661","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"2385","2.542661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2387","2.543661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2389","2.544661","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"2391","2.545661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2393","2.546662","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"2395","2.547661","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"2397","2.548662","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"2399","2.549662","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2401","2.550662","7.3.1","host","USB","72","","0000070001000000","URB_INTERRUPT in"
"2403","2.551662","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2405","2.552661","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2407","2.553662","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2409","2.554662","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2411","2.555662","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2413","2.556664","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2415","2.557663","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2417","2.558662","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"2419","2.559663","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2421","2.560662","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2423","2.561662","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"2425","2.562662","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2427","2.563662","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2429","2.564663","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"2431","2.565662","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"2433","2.566662","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
